10.0
7.9
7.9
7.6
7.5
7.4
7.3
5.3
5.2
5.1
4.9
4.5
4.1
3.9
3.8
2.5
2.3
2.3
2.1
2.1
2.0
2.0
1.9
1.9
1.9
1.9
1.9
1.7
1.7
1.7
1.7
1.7
1.7
1.6
1.6
1.6
1.6
1.6
1.5
1.5
1.5
1.4
1.4
1.4
1.4
1.4
1.4
1.4
1.4
1.4
1.3
1.3
1.3
1.3
1.2
1.2
1.1
1.1
1.1
1.0
0.9
0.9
0.6
0.0
-0.1
-0.2
-0.2
-0.3
-0.3
